./data/compress/BHLS182401_FR_FL.jpg,0.9999902
./data/compress/SSLM184144_FR_CR.jpg,0.9999343
./data/compress/STLS183102_FR_FL.jpg,0.99991643
./data/compress/SSLS182416_FR_CR.jpg,0.99991477
./data/compress/SCLM183004_FR_CR.jpg,0.99987924
./data/compress/SSLM184147_FR_CR.jpg,0.99987507
./data/compress/LHLM183408_FR_FL.jpg,0.9998258
./data/compress/FTLW171125_FR_CR.jpg,0.9998202
./data/compress/SSLM181204_FR_FL.jpg,0.9996575
./data/compress/LXLM184458_FR_FL.jpg,0.9996063
./data/compress/BALS182413_FR_FL.jpg,0.9995815
./data/compress/CCLS182301_FR_CR.jpg,0.99935013
./data/compress/CNLS181202_FR_FL.jpg,0.9992636
./data/compress/CCLS183101_FR_FL.jpg,0.9991861
./data/compress/STLS181102_FR_FL.jpg,0.9991841
./data/compress/KXLS181201_FR_FL.jpg,0.9991524
./data/compress/SSLS181119_FR_CR.jpg,0.9990829
./data/compress/UDLM184112_FR_FL.jpg,0.999019
./data/compress/CXLM181101_FR_FL.jpg,0.9988558
./data/compress/LXLS182402_FR_FL.jpg,0.9987109
./data/compress/BALM184102_FR_CR.jpg,0.99854434
./data/compress/SSLM184401_FR_FL.jpg,0.99846953
./data/compress/SSLS182404_FR_CR.jpg,0.9983016
./data/compress/BALM182405_FR_CR.jpg,0.99826103
./data/compress/BALS183113_FR_CR.jpg,0.99810886
./data/compress/CCLS182415_FR_CR.jpg,0.9980714
./data/compress/SSLM184133_FR_FL.jpg,0.9978957
./data/compress/FDLW171130_FR_45.jpg,0.9977962
./data/compress/SSLM182212_FR_FL.jpg,0.99774665
./data/compress/CCLM182103_FR_CR.jpg,0.9973328
./data/compress/LXLM183210_FR_FL.jpg,0.9967872
./data/compress/BWLS182201_FR_CR.jpg,0.99650013
./data/compress/LHLM181106_FR_45.jpg,0.99640816
./data/compress/SSLM184444_FR_CR.jpg,0.9962888
./data/compress/LXLM184147_FR_FL.jpg,0.9960593
./data/compress/BALS183102_FR_CR.jpg,0.99593204
./data/compress/SSLS182410_FR_CR.jpg,0.99563086
./data/compress/BPLS181103_FR_FL.jpg,0.9956049
./data/compress/CCLM182207_FR_CR.jpg,0.99545646
./data/compress/LHLM184316_FR_FL.jpg,0.99490887
./data/compress/SSLM184148_FR_FL.jpg,0.9947923
./data/compress/SSLS182416_FR_FL.jpg,0.9944647
./data/compress/SSLS182404_FR_45.jpg,0.9942258
./data/compress/STLS182404_FR_FL.jpg,0.9936371
./data/compress/CCLM184108_FR_CR.jpg,0.99301445
./data/compress/SSLS182439_FR_CR.jpg,0.99244916
./data/compress/SCLM181202_FR_FL.jpg,0.99238926
./data/compress/SSLM182203_FR_CR.jpg,0.9919417
./data/compress/SSLM183315_FR_CR.jpg,0.9908772
./data/compress/LSLM183003_FR_FL.jpg,0.9908506
./data/compress/SSLS181122_FR_FL.jpg,0.9894344
./data/compress/FTLW171123_FR_CR.jpg,0.9885047
./data/compress/SSLM182211_FR_CR.jpg,0.98825395
./data/compress/SSLS182306_FR_FL.jpg,0.98801315
./data/compress/CCLS182414_FR_CR.jpg,0.9866412
./data/compress/FSLW171195_FR_FL.jpg,0.986402
./data/compress/LXLM184305_FR_FL.jpg,0.9861076
./data/compress/SSLM184310_FR_FL.jpg,0.9847393
./data/compress/SCLM183004_FR_FL.jpg,0.9844429
./data/compress/BHLM184105_FR_CR.jpg,0.98287404
./data/compress/CCLM182204_FR_CR.jpg,0.98201996
./data/compress/FSLW171140_FR_CR.jpg,0.9807128
./data/compress/FOLW171212_FR_FL.jpg,0.9805596
./data/compress/CCLM184119_FR_FL.jpg,0.97945434
./data/compress/FSLW171191_FR_FL.jpg,0.9788841
./data/compress/SSLM184413_FR_FL.jpg,0.97787297
./data/compress/CCLS182415_FR_FL.jpg,0.97639763
./data/compress/LXLM183212_FR_FL.jpg,0.97275656
./data/compress/SSLM182203_FR_FL.jpg,0.9718409
./data/compress/KFLS182401_FR_45.jpg,0.96981287
./data/compress/SWLS181101_FR_CR.jpg,0.9687874
./data/compress/FTLW171120_FR_CR.jpg,0.96868795
./data/compress/FCLW172101_FR_CR.jpg,0.9680272
./data/compress/LXLS182303_FR_FL.jpg,0.9662293
./data/compress/FSLW172101_FR_FL.jpg,0.96504843
./data/compress/SCLM184109_FR_FL.jpg,0.96340555
./data/compress/SSLS182431_FR_CR.jpg,0.9632428
./data/compress/SSLS182310_FR_CR.jpg,0.9610417
./data/compress/SSLS181110_FR_CR.jpg,0.9608968
./data/compress/SSLS181123_FR_CR.jpg,0.95839006
./data/compress/SSLS182217_FR_CR.jpg,0.9566393
./data/compress/LHLM184423_FR_FL.jpg,0.95599985
./data/compress/BALS182401_FR_FL.jpg,0.9556141
./data/compress/SSLM184107_FR_FL.jpg,0.9554861
./data/compress/LHLM184303_FR_FL.jpg,0.95320755
./data/compress/UDLM182403_FR_CR.jpg,0.952967
./data/compress/BWLS181106_FR_CR.jpg,0.9526758
./data/compress/BCLM183006_FR_FL.jpg,0.95135653
./data/compress/LXLS181111_FR_FL.jpg,0.94883794
./data/compress/SSLM181201_FR_45.jpg,0.9450088
./data/compress/SSLS182201_FR_FL.jpg,0.9422026
./data/compress/BCLM183002_FR_CR.jpg,0.9416722
