./data/compress/FSLW171155_FR_FL.jpg,0.002193883,4.56E-05,0.99776053
./data/compress/SSLS182301_FR_FL.jpg,0.72255033,0.000795163,0.27665445
./data/compress/SSLS182403_FR_CR.jpg,0.18390518,0.00028514,0.81580967
./data/compress/LXLM183416_FR_FL.jpg,0.12954296,0.000408304,0.87004876
./data/compress/LXLM184204_FR_FL.jpg,0.00784225,9.92E-05,0.9920586
./data/compress/FYLW171112_FR_45.jpg,0.16788548,0.001585929,0.8305286
./data/compress/FPLW171172_FR_CR.jpg,0.15219027,0.002644602,0.84516513
./data/compress/SSLS182415_FR_FL.jpg,0.001216317,5.20E-05,0.9987317
./data/compress/KNLS182301_FR_CR.jpg,0.002675018,0.000210041,0.9971149
./data/compress/SSLS182105_FR_FL.jpg,0.000545309,0.00027949,0.99917513
./data/compress/BALM183304_FR_CR.jpg,3.71E-05,0.9997516,0.000211317
./data/compress/FWLW172106_FR_FL.jpg,0.37723467,0.002187929,0.6205774
./data/compress/KXLS181105_FR_FL.jpg,0.5691152,0.00067492,0.43020985
./data/compress/STLM183007_FR_FL.jpg,0.003835516,0.000251156,0.9959133
./data/compress/LHLM184165_FR_FL.jpg,0.000121401,0.000113941,0.9997646
./data/compress/SSLS183401_FR_FL.jpg,0.010900453,0.964331,0.02476856
./data/compress/FOLW171163_FR_FL.jpg,0.38347912,0.000555656,0.61596525
./data/compress/FJLW171122_FR_45.jpg,0.023066148,0.97009283,0.006841013
./data/compress/SSLS182201_FR_FL.jpg,0.9422026,0.000930038,0.05686741
./data/compress/SSLS182411_FR_CR.jpg,0.051059313,0.000373816,0.9485668
./data/compress/LHLM183303_FR_FL.jpg,0.00013309,4.76E-05,0.99981934
./data/compress/BALS183103_FR_CR.jpg,0.22549297,0.6329777,0.1415293
./data/compress/LXLS182204_FR_FL.jpg,0.002068926,0.000248738,0.99768233
./data/compress/SSLS182110_FR_CR.jpg,0.065407485,0.000304229,0.93428826
./data/compress/LXLM184152_FR_FL.jpg,0.020558609,0.000239686,0.97920173
./data/compress/CNLS182402_FR_FL.jpg,0.013565576,0.000213903,0.9862205
./data/compress/SSLS182431_FR_CR.jpg,0.9632428,0.000455111,0.036302112
./data/compress/FCLW171109_FR_FL.jpg,0.50146735,0.005090544,0.49344215
./data/compress/BHFW185801_FR_45_02.jpg,0.11915244,0.039631158,0.8412164
./data/compress/KMLM184404_FR_CR.jpg,0.012152853,0.000256249,0.9875909
./data/compress/CLLM183201_FR_FL.jpg,0.040716473,0.000274076,0.9590094
./data/compress/CCLM184411_FR_CR.jpg,0.07592103,0.018079642,0.90599936
./data/compress/SSLS183204_FR_CR.jpg,0.025932712,0.95213246,0.021934757
./data/compress/SSLM183306_FR_FL.jpg,0.00030406,8.98E-05,0.9996061
./data/compress/LSFS197702_FR_45.jpg,0.00954889,0.000169085,0.99028206
./data/compress/KJFA184802_FR_CR.jpg,0.015460943,0.001256676,0.9832824
./data/compress/LXLM184442_FR_FL.jpg,0.00386493,9.16E-05,0.99604356
./data/compress/FWLW171121_FR_CR.jpg,0.006754951,0.000111232,0.9931338
./data/compress/LXFA185402_FR_45.jpg,0.8413599,0.001417562,0.15722251
./data/compress/LALS182403_FR_45.jpg,0.017948953,0.000658133,0.9813929
./data/compress/CCLS182205_FR_CR.jpg,9.60E-05,0.002527961,0.9973761
./data/compress/SCLS181107_FR_CR.jpg,0.002622189,0.000103594,0.9972742
./data/compress/BALM182406_FR_CR.jpg,0.002396779,0.000256815,0.9973464
./data/compress/FOLW171197_FR_45_.jpg,0.000307416,0.000612172,0.9990804
./data/compress/LALM183002_FR_FL.jpg,0.003264754,2.29E-05,0.9967123
./data/compress/FOLW171161_FR_FL.jpg,0.042967815,0.002656453,0.95437574
./data/compress/LXLS181109_FR_FL.jpg,0.23662736,0.005833553,0.75753915
./data/compress/SCLM183005_FR_CR.jpg,0.07633223,5.44E-05,0.9236134
./data/compress/LXLS182303_FR_FL.jpg,0.9662293,0.000352877,0.033417765
./data/compress/LXLM183415_FR_FL.jpg,0.09172924,0.000126109,0.9081446
./data/compress/SSLM182211_FR_CR.jpg,0.98825395,0.00380206,0.007943926
./data/compress/FOLW171156_FR_45.jpg,0.000245178,0.000351957,0.9994029
./data/compress/STLS182404_FR_FL.jpg,0.9936371,0.001661734,0.00470124
./data/compress/SSLM183309_FR_CR.jpg,0.6095793,0.067883536,0.3225371
./data/compress/kylw186108_FR_45_1.jpg,0.04679637,0.000113187,0.9530904
./data/compress/UDLM183002_FR_FL.jpg,0.012811556,0.000595109,0.9865933
./data/compress/SSLM184137_FR_CR.jpg,0.49878204,0.004052587,0.49716544
./data/compress/FYLW171103_FR_45.jpg,0.000743336,1.07E-05,0.999246
./data/compress/FOLW171162_FR_FL.jpg,0.03289466,0.94902474,0.018080566
./data/compress/LXLS196904_FR_45.jpg,0.08191035,0.002159402,0.9159303
./data/compress/KXLS182101_FR_CR.jpg,0.13839602,0.00634631,0.85525763
./data/compress/KXLS181201_FR_FL.jpg,0.9991524,6.90E-05,0.00077859
./data/compress/LHLM182205_FR_FL.jpg,3.42E-05,2.01E-06,0.99996376
./data/compress/FPLW171165_FR_45.jpg,0.01603989,0.000552688,0.98340744
./data/compress/BCLS182203_FR_FL.jpg,6.82E-05,3.76E-06,0.999928
./data/compress/FOLW171132_FR_45.jpg,0.11185768,0.11389586,0.77424645
./data/compress/LXLA185102_FR_FL.jpg,0.007486353,0.000213565,0.99230003
./data/compress/BHLS183402_FR_CR.jpg,0.10029655,0.021392513,0.8783109
./data/compress/SSLM184177_FR_CR.jpg,0.06605309,0.000804461,0.9331424
./data/compress/CCLS183101_FR_FL.jpg,0.9991861,6.20E-05,0.00075187
./data/compress/SSLM183210_FR_CR.jpg,0.008108233,0.000102568,0.9917892
./data/compress/UDLM182101_FR_CR.jpg,0.032091387,0.005223863,0.9626848
./data/compress/UDLM182409_FR_FL.jpg,0.30452508,0.000391992,0.69508296
./data/compress/SWLS181201_FR_FL.jpg,0.83630455,0.000408904,0.16328654
./data/compress/CCLS182419_FR_FL.jpg,0.048877146,0.002095709,0.9490271
./data/compress/LXLS197104_FR_45.jpg,0.001450354,6.99E-05,0.9984798
./data/compress/KNLS182102_FR_FL.jpg,0.872265,0.000682507,0.12705246
./data/compress/BCLM183206_FR_CR.jpg,0.000127181,2.00E-05,0.9998528
./data/compress/LXLM183029_FR_FL.jpg,0.05906195,0.000421217,0.9405168
./data/compress/LHLM184423_FR_FL.jpg,0.95599985,0.000259326,0.043740723
./data/compress/FSLW171155_FR_45.jpg,0.04561668,0.002680347,0.951703
./data/compress/SSLM184137_FR_FL.jpg,0.011178773,0.000113176,0.988708
./data/compress/CCLS181109_FR_FL.jpg,0.010019308,0.000130569,0.98985016
./data/compress/BHLS183103_FR_FL.jpg,0.8095774,0.003197444,0.1872251
./data/compress/CCLS182418_FR_FL.jpg,0.001634818,0.000100029,0.9982652
./data/compress/BALM182104_FR_FL.jpg,0.05221222,0.000187326,0.9476004
./data/compress/FYLW171106_FR_45.jpg,0.16035384,0.000202597,0.83944356
./data/compress/BHFS197302_FR_1.jpg,0.04816327,0.06428647,0.88755023
./data/compress/LHLM184441_FR_FL.jpg,0.19920364,0.000701586,0.8000948
./data/compress/FOLW172102_FR_CR.jpg,0.000670386,0.00017361,0.999156
./data/compress/KFLS181101_FR_45.jpg,0.8209962,0.004247059,0.1747567
./data/compress/FOLW171122_FR_FL.jpg,0.02463314,0.00038854,0.9749783
./data/compress/CNLM183201_FR_FL.jpg,0.002421176,0.000407502,0.99717134
./data/compress/CCLM182402_FR_CR.jpg,0.009725438,0.00273695,0.9875377
./data/compress/FFLW171101_FR_CR.jpg,0.004277183,0.9941221,0.00160075
./data/compress/SSLM184108_FR_CR.jpg,0.00011313,5.59E-06,0.99988127
./data/compress/LHLM184422_FR_FL.jpg,0.34641293,0.000195861,0.65339124
./data/compress/LXLM184102_FR_FL.jpg,0.010359543,0.000764738,0.98887575
./data/compress/BCLM183006_FR_FL.jpg,0.95135653,0.000415717,0.04822769
./data/compress/FOLW171201_FR_FL.jpg,0.000265337,2.53E-05,0.9997093
./data/compress/FFLW171120_FR_FL.jpg,0.016541889,0.000950872,0.9825073
./data/compress/LHLM184159_FR_CR.jpg,0.28673977,0.015514888,0.6977454
./data/compress/LXLS190109_FR_45.jpg,0.004862641,0.000167951,0.9949694
./data/compress/UDLM184104_FR_FL.jpg,0.10108017,0.004955565,0.8939643
./data/compress/BHLS182401_FR_CR.jpg,0.3962954,0.020778554,0.58292603
./data/compress/SCLM183004_FR_CR.jpg,0.99987924,8.83E-05,3.24E-05
./data/compress/BHLS181103_FR_FL.jpg,0.7605646,0.23063748,0.008797942
